page,raw_line,lane_candidate,lane_clean,matched_lane,ocr_rate,matched_rate,diff
31,"F24 «BDC. GATU« NSPIDRITUS « 14T SPIRITS aoe MOUNTAIN [GATUNDU 4at 17,006.59 15,377.93","F24 «BDC. GATU« NSPIDRITUS « 14T SPIRITS aoe MOUNTAIN [GATUNDU 4at 17,006.59 15,377.93",F24 BDC GATU NSPIDRITUS  14T SPIRITS AOE MOUNTAIN GATUNDU 4AT 1700659 1537793,,17006.59,,
31,"F24+ BDC GITHUNEBG ~ SUPIRRITIS « 14T SPIRITS BDC MOUNTAIN [GITHUNGURI 1aT 17,288.57 15,559.80","F24+ BDC GITHUNEBG ~ SUPIRRITIS « 14T SPIRITS BDC MOUNTAIN [GITHUNGURI 1aT 17,288.57 15,559.80",F24 BDC GITHUNEBG  SUPIRRITIS  14T SPIRITS BDC MOUNTAIN GITHUNGURI 1AT 1728857 1555980,,17288.57,,
31,"F24- ADC- ISIOLO- SPIRITS - 14 SPIRITS BC MOUNTAIN |IS/0LO Lat 61,343.27 55,208.94",F24- ADC- ISIOLO- SPIRITS,F24 ADC ISIOLO SPIRITS,F24  BDC  ISIOLO  SPIRITS  PUP,61343.27,305.53,61037.74
31,"F24- DC - JUJA EB - SPIRITS - 147 SPIRITS BDC MOUNTAIN [JUJA LaT 14,533.60 13,080.24",F24- DC - JUJA EB - SPIRITS,F24 DC  JUJA EB  SPIRITS,F24  BDC  JUJA EB  SPIRITS  PUP,14533.6,640.25,13893.35
31,"F24 «BDC + KAGIO « SPIAITS« 14T SPIRITS BDC MOUNTAIN |KAGIO 147 26,028.48 95,945.83",F24 «BDC + KAGIO « SPIAITS« 14T SPIRITS BDC MOUNTAIN,F24 BDC  KAGIO  SPIAITS 14T SPIRITS BDC MOUNTAIN,F24  BDC  KISII  SPIRITS  PUP,26028.48,874.07,25154.41
31,"F24- ADC - KANGEMA EB - SPIRITS- 147 SPIRITS ope MOUNTAIN [KANGEM£A0 14t 29,012.19 26,110.97",F24- ADC - KANGEMA EB - SPIRITS,F24 ADC  KANGEMA EB  SPIRITS,F24  BDC  KANGEMA EB  SPIRITS  PUP,29012.19,936.03,28076.16
31,"F24- BDC RARATINA £8 - SPIRI- T14S7 sminits [apc MOUNTAIN |KARATINA 1aT 32,135.28 28,521.75",F24- BDC RARATINA £8 - SPIRI- T14S7 sminits [apc MOUNTAIN,F24 BDC RARATINA 8  SPIRI T14S7 SMINITS APC MOUNTAIN,F24  BDC  KARATINA EB  SPIRITS  PUP,32135.28,170.35,31964.93
31,"F24 - BDC. KAREN THT - SPIRITS - 147 SPIRITS [22 [asnon KAREN THT iat __ 10,76 9,690.76",F24 - BDC. KAREN THT - SPIRITS,F24  BDC KAREN THT  SPIRITS,F24  BDC  KAREN THT  SPIRITS  PUP,9690.76,403.03,9287.73
31,"F24~ BDC - KERICHO EB - SPIRITS- L4T SPIRITS BDC RIFT KERICHO 147, 57,321.78 $3,589.60","F24~ BDC - KERICHO EB - SPIRITS- L4T SPIRITS BDC RIFT KERICHO 147, 57,321.78 $3,589.60",F24 BDC  KERICHO EB  SPIRITS L4T SPIRITS BDC RIFT KERICHO 147 5732178 358960,,57321.78,,
31,"F24. BDC. KIBERA EB - SPIRITS - 14T SPIRITS bbe NAIROBI |KIAERA 1aT 10,767.53 9,690.78",F24. BDC. KIBERA EB - SPIRITS,F24 BDC KIBERA EB  SPIRITS,F24  BDC  KIBERA EB  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F24- BOG - KiSl!- SPIRITS- 24T SPIRITS BDC RIFT KIS LaT 64,547.65 58,092.89","F24- BOG - KiSl!- SPIRITS- 24T SPIRITS BDC RIFT KIS LaT 64,547.65 58,092.89",F24 BOG  KISL SPIRITS 24T SPIRITS BDC RIFT KIS LAT 6454765 5809289,,64547.65,,
31,"F24~ BDC. KITALE » SPIRITS - 347 SPIRITS BDC RIFT KITALE 1aT 43,123.53 74,809.36","F24~ BDC. KITALE » SPIRITS - 347 SPIRITS BDC RIFT KITALE 1aT 43,123.53 74,809.36",F24 BDC KITALE  SPIRITS  347 SPIRITS BDC RIFT KITALE 1AT 4312353 7480936,,43123.53,,
31,"F24 - BOC - KITHYUKO EB - SPIRITS - 147 Spijurs be coast |kiTHYuKO iat 71,767.06 28,591.07",F24 - BOC - KITHYUKO EB - SPIRITS,F24  BOC  KITHYUKO EB  SPIRITS,F24  BDC  KITHYUKO EB  SPIRITS  PUP,71767.06,555.97,71211.09
31,"F24 - HOC - KITUI - SPIRITS- 147 SPIRITS BDC Jeoast __[xirul 1aT 35,696.61 32,117.95",F24 - HOC - KITUI - SPIRITS,F24  HOC  KITUI  SPIRITS,F24  BDC  KITUI  SPIRITS  PUP,35696.61,515.61,35181.0
31,"F24. BOC « UMURU « SPIRITS « 1aT SPIRITS abe NAInOB! —[LiMURU jat 17,659,75 11,393.78","F24. BOC « UMURU « SPIRITS « 1aT SPIRITS abe NAInOB! —[LiMURU jat 17,659,75 11,393.78",F24 BOC  UMURU  SPIRITS  1AT SPIRITS ABE NAINOB LIMURU JAT 1765975 1139378,,11393.78,,
31,"F24- NDC LOKICHOGIO -SPiniTs- 1477 SPIRITS tis MOUNTAIN [LOKICHOGIO 1a 174,354.80 157,459.32",F24- NDC LOKICHOGIO -SPiniTs- 1477 SPIRITS,F24 NDC LOKICHOGIO SPINITS 1477 SPIRITS,F24  BDC  LOKICHOGIO  SPIRITS  PUP,174354.8,945.94,173408.86
31,"F24~ NDC - MACHAKOS- SPIRITS - LAT SPIRITS BDC COAST [MACHAKOS 147 49,180.90 27,262.81","F24~ NDC - MACHAKOS- SPIRITS - LAT SPIRITS BDC COAST [MACHAKOS 147 49,180.90 27,262.81",F24 NDC  MACHAKOS SPIRITS  LAT SPIRITS BDC COAST MACHAKOS 147 4918090 2726281,,49180.9,,
31,"F24- BOC. MAKONG- SEPIRNITIS - 147 SPIRITS Boe MOUNTAIN | MAKONGENI iat 17,435.64 15,692.00",F24- BOC. MAKONG- SEPIRNITIS - 147 SPIRITS,F24 BOC MAKONG SEPIRNITIS  147 SPIRITS,F24  BDC  MAKONGENI  SPIRITS  PUP,17435.64,884.28,16551.36
31,"F29- HOC- MAKUTAND - 5PIRITS - 347 SPIRITS BDC MOUNTAIN |MAKUTANO LaT 23,957.36 21,561.54",F29- HOC- MAKUTAND - 5PIRITS - 347 SPIRITS,F29 HOC MAKUTAND  5PIRITS  347 SPIRITS,F24  BDC  MAKUTANO  SPIRITS  30T,23957.36,310.21,23647.15
31,"F24» BDC» MALINDI- SPIRITS » 147 SPIRITS SDE COAST —_[MALINOI 1a 139,618.62 107,686.78","F24» BDC» MALINDI- SPIRITS » 147 SPIRITS SDE COAST —_[MALINOI 1a 139,618.62 107,686.78",F24 BDC MALINDI SPIRITS  147 SPIRITS SDE COAST MALINOI 1A 13961862 10768678,,139618.62,,
31,"F24- BOC - MATHARE EB- SPIRITS - 141 SPurUTs 6 NAIRODI —[MATHARE Lat 10,767.53 9,690.78",F24- BOC - MATHARE EB- SPIRITS,F24 BOC  MATHARE EB SPIRITS,F24  BDC  MATHARE EB  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F24 - BOG - MAUA- SPIRITS - 14 SPIRITS BDC MOUNTAIN |MAUA Lat 60,626.59 54,565.73",F24 - BOG - MAUA- SPIRITS,F24  BOG  MAUA SPIRITS,F24  BDC  MAUA  SPIRITS  PUP,60626.59,466.42,60160.17
31,"F2a- HOC - MERU - SUI-T 1S47 SPIRITS bos MOUNTAIN [MERU Lat 50,891.90 45,802.71","F2a- HOC - MERU - SUI-T 1S47 SPIRITS bos MOUNTAIN [MERU Lat 50,891.90 45,802.71",F2A HOC  MERU  SUIT 1S47 SPIRITS BOS MOUNTAIN MERU LAT 5089190 4580271,,50891.9,,
31,"F24 - BDC - MOMBASA - SPIRITS - 147 SPIRITS Bbc COAST [MOMBASA 14 104,044.43 93,639.97",F24 - BDC - MOMBASA - SPIRITS,F24  BDC  MOMBASA  SPIRITS,F24  BDC  MOMBASA  SPIRITS  PUP,104044.43,112.25,103932.18
31,"F24- BDC- MURANG'A EX - SPIRITS - 147 SPIRITS i] MOUNTAIN |MURANG'A 14T 23,700.19 23,330.47",F24- BDC- MURANG'A EX - SPIRITS - 147 SPIRITS i] MOUNTAIN,F24 BDC MURANGA EX  SPIRITS  147 SPIRITS I MOUNTAIN,F24  BDC  MURANGA EB  SPIRITS  14T,23700.19,543.05,23157.14
31,"F24- BDC | MWEAEB - SPIRITS- 147 SPIRITS BOC MOUNTAIN [MWEA iat 27,230.19 24,507.27",F24- BDC,F24 BDC,,27230.19,,
31,"F24- BOC - MWIKi EO - SPIRITS- 147 SPIRITS 6o¢ NAO! |MWiki 1aT 10,767.53 9,690.78",F24- BOC - MWIKi EO - SPIRITS,F24 BOC  MWIKI EO  SPIRITS,F24  BDC  MWIKI EB  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F24 + BDC - NAIROBI. SPIRITS» 147 SPIRITS BDC NAIROBI [NAIROBI 1a 30,767.53 9,690.78","F24 + BDC - NAIROBI. SPIRITS» 147 SPIRITS BDC NAIROBI [NAIROBI 1a 30,767.53 9,690.78",F24  BDC  NAIROBI SPIRITS 147 SPIRITS BDC NAIROBI NAIROBI 1A 3076753 969078,,30767.53,,
31,"F24- BDC- NAIROBI THT - SPIRITS- 24 SPIUTS 4 NAIROM! — [NAIROG! THT lat 10,767.53 9,690.78",F24- BDC- NAIROBI THT - SPIRITS,F24 BDC NAIROBI THT  SPIRITS,F24  BDC  NAIROBI THT  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F24- DOG - NAIVASHA E1- SPIRITS - 14T SPIRITS BOC RIFT NAIVASHA 1aT 25,099.15 22,589.24",F24- DOG - NAIVASHA E1- SPIRITS,F24 DOG  NAIVASHA E1 SPIRITS,F24  BDC  NAIVASHA EB  SPIRITS  PUP,25099.15,385.67,24713.480000000003
31,"F24» BDC. NAKURU. SPIRITS« 147 SPIRITS BOC AFT NAKURU 1aT 38,014.03 34,212.63","F24» BDC. NAKURU. SPIRITS« 147 SPIRITS BOC AFT NAKURU 1aT 38,014.03 34,212.63",F24 BDC NAKURU SPIRITS 147 SPIRITS BOC AFT NAKURU 1AT 3801403 3421263,,38014.03,,
31,"F24.- BOC - NAN-Y SPIURITSK - 1I4T SPIRITS BOC MOUNTAIN |NANYUKI Lat 45,196.86 40,677.17",F24.- BOC - NAN-Y SPIURITSK - 1I4T SPIRITS,F24 BOC  NANY SPIURITSK  1I4T SPIRITS,F24  BDC  NANYUKI  SPIRITS  PUP,45196.86,592.68,44604.18
31,"F24- BDC - NAROK EB . SPIRITS - 14T SPIRITS BOC RIFT NAROK ay 34,523.52 31,071.17",F24- BDC - NAROK EB . SPIRITS,F24 BDC  NAROK EB  SPIRITS,F24  BDC  NAROK EB  SPIRITS  PUP,34523.52,349.55,34173.969999999994
31,"F24- BDC- NGARA EB - SPITS- 147 SPIRITS itis NAIROBI [NGARA EB Lat 10,767.53 9,690.78",F24- BDC- NGARA EB - SPITS- 147 SPIRITS,F24 BDC NGARA EB  SPITS 147 SPIRITS,F24  BDC  NGARA EB  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F241. BDC « NGONG - SPIRITS - 14T SPIRITS BOC NAIROBI [NGONG 1aT 13,890.61 12,501.95","F241. BDC « NGONG - SPIRITS - 14T SPIRITS BOC NAIROBI [NGONG 1aT 13,890.61 12,501.95",F241 BDC  NGONG  SPIRITS  14T SPIRITS BOC NAIROBI NGONG 1AT 1389061 1250195,,13890.61,,
31,"F24 - BDC - NKUBU - SPIRITS - 187 SPIRITS BOC MOUNTAIN [NKUBU Lat 48,136.24 43,322.62",F24 - BDC - NKUBU - SPIRITS,F24  BDC  NKUBU  SPIRITS,F24  BDC  NKUBU  SPIRITS  PUP,48136.24,572.5,47563.74
31,"F24- BDC- NAB CITY CENT EB - SPIRITS - 147 SPIRITS BOC NAIROBI [NAB CITY CENT E6 1a 10,767.53 9,690.78",F24- BDC- NAB CITY CENT EB - SPIRITS,F24 BDC NAB CITY CENT EB  SPIRITS,F24  BDC  NRB CITY CENT EB  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F24- BOC - NAB! A- SPIRITS 1aT [SPIRITS BOC NAIROBI __|NABINDUST AREA 1aT 10,767.53 9,690.76",F24- BOC - NAB! A- SPIRITS 1aT [SPIRITS BOC NAIROBI __,F24 BOC  NAB A SPIRITS 1AT SPIRITS BOC NAIROBI ,,10767.53,,
31,"F24.8DC . NABSHAIMOYO ES SPIRITS. 147 [SPIRITS BOC NAIROBI [NAB SHRI MOYO EB LAT 10,767.53 9,690.78",F24.8DC . NABSHAIMOYO ES SPIRITS,F248DC  NABSHAIMOYO ES SPIRITS,F24  BDC  NRB SHRI MOYO EB  SPIRITS  PUP,10767.53,403.03,10364.5
31,"F240 - BOG - NYAL) - SPIRITS - 141 SPIRITS BDC COAST _[NYALI LaT 104,228.12 93,805.31","F240 - BOG - NYAL) - SPIRITS - 141 SPIRITS BDC COAST _[NYALI LaT 104,228.12 93,805.31",F240  BOG  NYAL  SPIRITS  141 SPIRITS BDC COAST NYALI LAT 10422812 9380531,,104228.12,,
31,"F2d- BOC - AUINU - SPIRITS - 347 SPIRITS irs MOUNTAIN [RUIRU 14T 14,074.33 12,666.90","F2d- BOC - AUINU - SPIRITS - 347 SPIRITS irs MOUNTAIN [RUIRU 14T 14,074.33 12,666.90",F2D BOC  AUINU  SPIRITS  347 SPIRITS IRS MOUNTAIN RUIRU 14T 1407433 1266690,,14074.33,,
31,"F24 - BDC - RUIAU EB SPIRITS - 24T SPIRITS BDC MOUNTAIN [RUIRU 1aT 14,074.33 12,666.90",F24 - BDC - RUIAU EB SPIRITS,F24  BDC  RUIAU EB SPIRITS,F24  BDC  RUIRU EB  SPIRITS  PUP,14074.33,99.57,13974.76
32,"F24- BDC- TALA- SPIRITS - 147 SPITS hoe COAST ITALA ay 25,319.60 22,767.64",F24- BDC- TALA- SPIRITS,F24 BDC TALA SPIRITS,F24  BDC  TALA  SPIRITS  PUP,25319.6,549.02,24770.579999999998
32,"F24 «BDC - THIKA EB « SPIRITS » 1ST SPIRITS JBDC | MOUNTAIN |THIKA 14T 16,461.98 14,815.78",F24 «BDC - THIKA EB « SPIRITS » 1ST SPIRITS JBDC,F24 BDC  THIKA EB  SPIRITS  1ST SPIRITS JBDC,F24  BDC  THIKA EB  SPIRITS  14T,16461.98,157.12,16304.859999999999
32,"F24- BDC» ATHI RIVER - SPIRITS - 30T SPIRITS BoC NAIROBI! [ATHIAIVER 30T 16,145.23 16,330.69 1,814.52","F24- BDC» ATHI RIVER - SPIRITS - 30T SPIRITS BoC NAIROBI! [ATHIAIVER 30T 16,145.23 16,330.69 1,814.52",F24 BDC ATHI RIVER  SPIRITS  30T SPIRITS BOC NAIROBI ATHIAIVER 30T 1614523 1633069 181452,,16145.23,,
32,"F24- BDC - BARADOGO - SPIRITS - 307 SPIRITS oe NAIROR! [BABADOGG 407 16,012.24 34,431.02 | 4,601.22",F24- BDC - BARADOGO - SPIRITS,F24 BDC  BARADOGO  SPIRITS,F24  BDC  BABADOGO  SPIRITS  PUP,16012.24,403.03,15609.21
32,"F24- NOC - BOMIET - SPIRITS - 707 SPIRITS BOMET 307 78,287.50 70,458.75 7,028,78",F24- NOC - BOMIET - SPIRITS,F24 NOC  BOMIET  SPIRITS,F24  BDC  BOMET  SPIRITS  PUP,78287.5,434.88,77852.62
32,"F24 «BOC . BURUBURU « SPIRITS - 30T SPIRITS BDC AIROB| |BURUBURU 30T 16,012.24 14,411.02 1,601.22",F24 «BOC . BURUBURU « SPIRITS - 30T SPIRITS BDC AIROB,F24 BOC  BURUBURU  SPIRITS  30T SPIRITS BDC AIROB,F24  BDC  BURUBURU  SPIRITS  30T,16012.24,698.21,15314.029999999999
32,"F24-OOC- OAGORETTICORNER. SPIRITS - aot [SPInITS boc NAIROO! —[DAGORITTI COANER 30T 16,012.24 14,421.02 1,601.22",F24-OOC- OAGORETTICORNER. SPIRITS,F24OOC OAGORETTICORNER SPIRITS,F24  BDC  DAGORETTI CORNER  SPIRITS  PUP,16012.24,403.03,15609.21
32,"F24- BOC - DANDORA E6 - SPIRITS - 30 SPIRITS BoC NAIROB! _[DANDORA 30T 16,012.24 14,411.02 1,601.22",F24- BOC - DANDORA E6 - SPIRITS,F24 BOC  DANDORA E6  SPIRITS,F24  BDC  DANDORA EB  SPIRITS  PUP,16012.24,403.03,15609.21
32,"F24- BDC. ELOORET- SPIRITS - 30T SPIRITS ELDORET a0T 109,474.54 98,527.09 10,947.45",F24- BDC. ELOORET- SPIRITS,F24 BDC ELOORET SPIRITS,F24  BDC  ELDORET  SPIRITS  PUP,109474.54,359.6,109114.93999999999
32,"F24- BOC- EMBU - SPIRITS - 307° SPIRITS BDC MOUNTAIN [EMBU 30T 51,056.23 45,950.61 5,105.62|",F24- BOC- EMBU - SPIRITS,F24 BOC EMBU  SPIRITS,F24  BDC  EMBU  SPIRITS  75T,51056.23,125.27,50930.96000000001
32,"F24- BDC. EMBU EB. SPIRITS - 30T SPIRITS [BOC | MOUNTAIN [EAU 307 51,056.23 45,950.61 §,105.62",F24- BDC. EMBU EB. SPIRITS,F24 BDC EMBU EB SPIRITS,F24  BDC  EMBU EB  SPIRITS  75T,51056.23,125.27,50930.96000000001
32,"F24- BOC + GIKOMBA - SPIRITS- 30T SPIRITS BDC GIKOMBA 30T 16,012.24 14,411.02 1,601,22","F24- BOC + GIKOMBA - SPIRITS- 30T SPIRITS BDC GIKOMBA 30T 16,012.24 14,411.02 1,601,22",F24 BOC  GIKOMBA  SPIRITS 30T SPIRITS BDC GIKOMBA 30T 1601224 1441102 160122,,16012.24,,
32,"F24 . BDC . GITHUNGURI E6 - SPIRITS - 30T SPIRTTS JOC | MOUNTAIN |GITHUNGURI aor 26,438.31 23,794.48 2,643.83",F24 . BDC . GITHUNGURI E6 - SPIRITS,F24  BDC  GITHUNGURI E6  SPIRITS,F24  BDC  GITHUNGURI EB  SPIRITS  PUP,26438.31,391.27,26047.04
32,"F24- BDC» JUJA EB: SPIRITS - 30T SPIRITS BDC MOUNTAIN [JUJA 307 22,085.26 15,876.73 2,208.53","F24- BDC» JUJA EB: SPIRITS - 30T SPIRITS BDC MOUNTAIN [JUJA 307 22,085.26 15,876.73 2,208.53",F24 BDC JUJA EB SPIRITS  30T SPIRITS BDC MOUNTAIN JUJA 307 2208526 1587673 220853,,22085.26,,
32,"F24 - DDC- KANGEMA EB - SPIRITS - 30T SPIRITS, BoC MOUNTAIN [KANGEMA EB 30T 44,835.09 40,351.59 4,083 $1",F24 - DDC- KANGEMA EB - SPIRITS,F24  DDC KANGEMA EB  SPIRITS,F24  BDC  KANGEMA EB  SPIRITS  PUP,44835.09,936.03,43899.06
32,"F 24. BDC« KARATINA £8 « SPIRITS « 30T SPIUTS BDC |MOUNTAIN |KARATINA _30T 49,871.25 44,884.13 4,987.13",F 24. BDC« KARATINA £8 « SPIRITS « 30T SPIUTS BDC,F 24 BDC KARATINA 8  SPIRITS  30T SPIUTS BDC,F24  BDC  KARATINA EB  SPIRITS  30T,49871.25,248.22,49623.03
32,"F24- BOC KAWANGWARE EB SPIRITS 30T _|SPIRITS BDC IROB|__[KAWANGWARE 307! 16,012.24 14,411.02 1,601.22",F24- BOC KAWANGWARE EB SPIRITS,F24 BOC KAWANGWARE EB SPIRITS,F24  BDC  KAWANGWARE EB  SPIRITS  PUP,16012.24,403.03,15609.21
32,"f24- BDC - KEAICHO EB - SPIRITS - 307 spinits [woe RIFE KERICHO a0r 90,197.30 84,123.57 9,013.73|","f24- BDC - KEAICHO EB - SPIRITS - 307 spinits [woe RIFE KERICHO a0r 90,197.30 84,123.57 9,013.73",F24 BDC  KEAICHO EB  SPIRITS  307 SPINITS WOE RIFE KERICHO A0R 9019730 8412357 901373,,90197.3,,
32,"F24, BDC, KISH» SPIRITS » 307 [SPIRITS BDC RIFT KISH 30T 101,559.58 91,439.62 10,159.96","F24, BDC, KISH» SPIRITS » 307 [SPIRITS BDC RIFT KISH 30T 101,559.58 91,439.62 10,159.96",F24 BDC KISH SPIRITS  307 SPIRITS BDC RIFT KISH 30T 10155958 9143962 1015996,,101559.58,,
32,"F24 - BOC - KITHYUKO EB - SPIRITS - 307 SPIRITS BDC COAST __|KITHYUKO 307! 49,278.76 44,350.88 4,927.88",F24 - BOC - KITHYUKO EB - SPIRITS,F24  BOC  KITHYUKO EB  SPIRITS,F24  BDC  KITHYUKO EB  SPIRITS  PUP,49278.76,555.97,48722.79
32,"F24 - BDC KITU)« SPIRITS « 307 sPiniTs _—«| BOC COAST KiTUI 30T 56,798.60 51,118.74 5,679.86",F24 - BDC KITU)« SPIRITS « 307 sPiniTs _—«,F24  BDC KITU SPIRITS  307 SPINITS ,F24  BDC  KITUI  SPIRITS  30T,56798.6,316.94,56481.659999999996
32,"F24- BDC« LOKICHOGIO » SPIRITS- 30T SPIRITS BOC MOUNTAIN |LOKICHOGIO 30T 277,695.11 249,925.60 27,769.51",F24- BDC« LOKICHOGIO » SPIRITS- 30T SPIRITS BOC MOUNTAIN,F24 BDC LOKICHOGIO  SPIRITS 30T SPIRITS BOC MOUNTAIN,F24  BDC  LOKICHOGIO  SPIRITS  PUP,277695.11,945.94,276749.17
32,"F24 - BOC - MACHAKOS - SPIRITS - 307 seinits [hoe COAST |MACHAKOS 0! 29,489.64 26,540.68 2,948.96|",F24 - BOC - MACHAKOS - SPIRITS,F24  BOC  MACHAKOS  SPIRITS,F24  BDC  MACHAKOS  SPIRITS  PUP,29489.64,734.6,28755.04
32,"F24 + BDC - MAKUTANO + SPIRITS » 30T SPIRITS BDC MOUNTAIN [MAKUTANO 307 37,192.00 33,472.80 3,719.20","F24 + BDC - MAKUTANO + SPIRITS » 30T SPIRITS BDC MOUNTAIN [MAKUTANO 307 37,192.00 33,472.80 3,719.20",F24  BDC  MAKUTANO  SPIRITS  30T SPIRITS BDC MOUNTAIN MAKUTANO 307 3719200 3347280 371920,,37192.0,,
32,"F24- BDC - MATHARE £8- SPIRITS - 307 SPIRITS. BOC NAIROBI |MATHARE 307 16,012.24 14,411.02 1,601.22|",F24- BDC - MATHARE £8- SPIRITS - 307 SPIRITS. BOC NAIROBI,F24 BDC  MATHARE 8 SPIRITS  307 SPIRITS BOC NAIROBI,F24  BDC  MATHARE EB  SPIRITS  30T,16012.24,698.21,15314.029999999999
32,"F24 - BDC « MAUA: SPIRITS » 30T SPIRITS BOC MOUNTAIN |MAUA 307] 95,469.70 85,922.73 9,546.97",F24 - BDC « MAUA: SPIRITS » 30T SPIRITS BOC MOUNTAIN,F24  BDC  MAUA SPIRITS  30T SPIRITS BOC MOUNTAIN,F24  BDC  MAUA  SPIRITS  30T,95469.7,777.25,94692.45
32,"F24 - BDC - MERU - SPIRITS - 30T MOUNTAIN |MERU 307! 79,768.72 71,791.85 7,976.87",F24 - BDC - MERU - SPIRITS,F24  BDC  MERU  SPIRITS,F24  BDC  MERU  SPIRITS  PUP,79768.72,466.42,79302.3
32,"F24 - BOC - MOMBASA- SPIRITS - 30T MOMBASA 30T 104,642.36 94,178.12 10,464.24",F24 - BOC - MOMBASA- SPIRITS,F24  BOC  MOMBASA SPIRITS,F24  BDC  MOMBASA  SPIRITS  PUP,104642.36,112.25,104530.11
32,"F24 - BOC « MURANG'A EB + SPIRITS « 30T MOUNTAIN |MURANG'A 30T 36,777.26 33,099.53 3,677.73",F24 - BOC « MURANG'A EB + SPIRITS « 30T MOUNTAIN,F24  BOC  MURANGA EB  SPIRITS  30T MOUNTAIN,F24  BDC  MURANGA EB  SPIRITS  30T,36777.26,887.0,35890.26
32,"F24 BDC - NAIROBI: SPIRITS » 30T SPIRITS NAIROBI [NAIROBI 307! 16,012.24 14,411.02 1,601.22","F24 BDC - NAIROBI: SPIRITS » 30T SPIRITS NAIROBI [NAIROBI 307! 16,012.24 14,411.02 1,601.22",F24 BDC  NAIROBI SPIRITS  30T SPIRITS NAIROBI NAIROBI 307 1601224 1441102 160122,,16012.24,,
32,"F24 - BDC - NAIVASHA EB - SPIRITS - 30T RIFT. NAIVASHA 30T 38,525.07 54,672.56 5,857.51",F24 - BDC - NAIVASHA EB - SPIRITS,F24  BDC  NAIVASHA EB  SPIRITS,F24  BDC  NAIVASHA EB  SPIRITS  PUP,38525.07,385.67,38139.4
32,"F24 » BDC » NAKURU » SPIRITS » 307 SPIRITS BoC RIFT NAKURU 30T| 59,351.09 53,415.98 5,935.11",F24 » BDC » NAKURU » SPIRITS » 307 SPIRITS BoC RIFT NAKURU 30T,F24  BDC  NAKURU  SPIRITS  307 SPIRITS BOC RIFT NAKURU 30T,F24  BDC  NAKURU  SPIRITS  30T,59351.09,921.52,58429.57
32,"£24 - UOC - NAKURU FB - SPIRITS- 307 spins aoe wrt soT! $9,851.09 53,415.98 5,935.12","£24 - UOC - NAKURU FB - SPIRITS- 307 spins aoe wrt soT! $9,851.09 53,415.98 5,935.12",24  UOC  NAKURU FB  SPIRITS 307 SPINS AOE WRT SOT 985109 5341598 593512,,9851.09,,
32,"F24 + BDC + NANYUKI- SPIRITS - 30T SPIRITS BoC 30T| 70,585.14 63,526.63 7,058.53",F24 + BDC + NANYUKI- SPIRITS - 30T SPIRITS BoC 30T,F24  BDC  NANYUKI SPIRITS  30T SPIRITS BOC 30T,F24  BDC  NANYUKI  SPIRITS  30T,70585.14,384.83,70200.31
32,"F24- BDC» NAROK EA. SPIRITS - 30T SPIRITS 80¢ AFT 30T| 53,722.43 48,350.19 5,372.24",F24- BDC» NAROK EA. SPIRITS - 30T SPIRITS 80¢ AFT 30T,F24 BDC NAROK EA SPIRITS  30T SPIRITS 80 AFT 30T,F24  BDC  NAROK EB  SPIRITS  30T,53722.43,177.99,53544.44
32,"F24 BOC - NGONG - SPIRITS - 30T SPIRITS BOC NAIROBI | NGONG 307 21,048.41 18,943.57 2,104.84",F24 BOC - NGONG - SPIRITS,F24 BOC  NGONG  SPIRITS,F24  BDC  NGONG  SPIRITS  PUP,21048.41,403.03,20645.38
32,"F24 - BOC - NKUBU - SPIRITS - 307 SPIRITS BoC MOUNTAIN [NKUBU 307! 75,325.05 67,792.55 2,532.51|",F24 - BOC - NKUBU - SPIRITS,F24  BOC  NKUBU  SPIRITS,F24  BDC  NKUBU  SPIRITS  PUP,75325.05,572.5,74752.55
32,"F24 - BDC» NAB CITY CENT E0 - SPIRITS » 30T SPIRITS BoC NAIROBI [NRG CITY CENT EB 307 16,032.24 14,412.02 1,601.22","F24 - BDC» NAB CITY CENT E0 - SPIRITS » 30T SPIRITS BoC NAIROBI [NRG CITY CENT EB 307 16,032.24 14,412.02 1,601.22",F24  BDC NAB CITY CENT E0  SPIRITS  30T SPIRITS BOC NAIROBI NRG CITY CENT EB 307 1603224 1441202 160122,,16032.24,,
32,"F24 - OC - NAM INDUST AREA - SPINITS - JOT SPmITS boc NAIROBI [NAD INDUST AREA 301] 16,032.24 14,413.02 | 1,601.22","F24 - OC - NAM INDUST AREA - SPINITS - JOT SPmITS boc NAIROBI [NAD INDUST AREA 301] 16,032.24 14,413.02",F24  OC  NAM INDUST AREA  SPINITS  JOT SPMITS BOC NAIROBI NAD INDUST AREA 301 1603224 1441302,,16032.24,,
32,"F24 BOC + NAB SHRI MOYO EB-SPIRITS.30T __ [SPIRITS BOC NAIROBI _|NRB SHRI MOYO EB 307| 16,012.24 14,411.02 1,601.22",F24 BOC + NAB SHRI MOYO EB-SPIRITS.30T __ [SPIRITS BOC NAIROBI _,F24 BOC  NAB SHRI MOYO EBSPIRITS30T  SPIRITS BOC NAIROBI ,F24  BDC  NRB SHRI MOYO EB  SPIRITS  PUP,16012.24,403.03,15609.21
